lineId,x,y
1,68,929.0265502929688
1,69,935.8217163085938
1,70,941.38818359375
1,71,945.7184448242188
1,72,948.8762817382812
1,73,950.9497680664062
1,74,951.9397583007812
1,75,951.8862915039062
1,76,950.9615478515625
1,77,949.128662109375
1,78,946.4972534179688
1,79,943.0592651367188
1,80,938.9017944335938
1,81,934.0603637695312
1,82,928.492919921875
1,83,922.3260498046875
1,84,915.4970703125
1,85,907.913818359375
1,86,899.8463745117188
1,87,891.0237426757812
1,88,881.5079345703125
1,89,871.3054809570312
1,90,860.310302734375
1,91,848.4657592773438
1,92,835.8360595703125
1,93,822.3267822265625
1,94,807.8763427734375
1,95,792.5215454101562
1,96,776.1210327148438
1,97,758.8037719726562
1,98,740.5014038085938
1,99,721.2311401367188
2,0,217.51039123535156
2,1,214.52911376953125
2,2,212.57040405273438
2,3,211.0692596435547
2,4,210.4026641845703
2,5,210.26158142089844
2,6,211.12832641601562
2,7,211.86656188964844
2,8,213.56927490234375
2,9,215.71006774902344
2,10,218.25604248046875
2,11,221.1324005126953
2,12,224.35220336914062
2,13,226.68409729003906
2,14,231.23402404785156
2,15,234.8460235595703
2,16,238.5060272216797
2,17,242.24021911621094
2,18,245.8343048095703
2,19,250.6818084716797
2,20,253.1899871826172
2,21,256.9472351074219
2,22,260.7801208496094
2,23,264.8160095214844
2,24,269.0248718261719
2,25,273.52410888671875
2,26,278.3844909667969
2,27,283.6833190917969
2,28,289.3941955566406
2,29,295.64752197265625
2,30,302.4176025390625
2,31,309.8092346191406
2,32,317.7835388183594
2,33,326.2818908691406
2,34,335.3811340332031
2,35,344.7809753417969
2,36,354.6640319824219
2,37,364.8531494140625
2,38,375.2124938964844
2,39,385.6067199707031
2,40,395.89691162109375
2,41,406.0426025390625
2,42,415.7131042480469
2,43,424.9640808105469
2,44,433.5162353515625
2,45,441.2499694824219
2,46,448.0845947265625
2,47,453.913818359375
2,48,458.58544921875
2,49,461.9866943359375
2,50,464.25146484375
2,51,465.12750244140625
2,52,464.7232360839844
2,53,463.0249328613281
2,54,460.0978698730469
2,55,455.9063720703125
2,56,450.63104248046875
2,57,444.3032531738281
2,58,437.03948974609375
2,59,429.0074462890625
2,60,420.2936706542969
2,61,411.0203552246094
2,62,401.44146728515625
2,63,391.5035400390625
2,64,381.5525207519531
2,65,371.5796813964844
2,66,361.79833984375
2,67,352.32257080078125
2,68,343.2314758300781
2,69,334.6255187988281
2,70,326.6863098144531
2,71,319.3178405761719
2,72,312.56378173828125
2,73,306.595947265625
2,74,301.356201171875
2,75,296.8305969238281
2,76,292.99212646484375
2,77,289.7209777832031
2,78,287.15032958984375
2,79,285.0668640136719
2,80,283.4212646484375
2,81,282.2917175292969
2,82,281.3161315917969
2,83,280.6181640625
2,84,279.9473571777344
2,85,279.441162109375
2,86,278.8335266113281
2,87,278.0410461425781
2,88,277.12786865234375
2,89,275.9964904785156
2,90,274.4705505371094
2,91,272.6480712890625
2,92,270.34722900390625
2,93,267.7830810546875
2,94,264.6978759765625
2,95,261.2360534667969
2,96,257.218994140625
2,97,252.82919311523438
2,98,248.0440216064453
2,99,242.81585693359375
3,0,249.7776336669922
3,1,243.81671142578125
3,2,239.4585418701172
3,3,235.55917358398438
3,4,232.20274353027344
3,5,229.53790283203125
3,6,226.90513610839844
3,7,225.88307189941406
3,8,224.8251190185547
3,9,224.19175720214844
3,10,223.9656524658203
3,11,224.1118621826172
3,12,224.6505584716797
3,13,225.23074340820312
3,14,226.86273193359375
3,15,228.51348876953125
3,16,230.4836883544922
3,17,232.8132781982422
3,18,235.4578857421875
3,19,239.510009765625
3,20,241.7721405029297
3,21,245.45858764648438
3,22,249.49563598632812
3,23,253.74560546875
3,24,258.4259033203125
3,25,263.3774719238281
3,26,268.6755676269531
3,27,274.3318176269531
3,28,280.26666259765625
3,29,286.6629333496094
3,30,293.3838806152344
3,31,300.4225769042969
3,32,307.9927978515625
3,33,316.00994873046875
3,34,324.3758544921875
3,35,333.2018737792969
3,36,342.5533142089844
3,37,352.2826843261719
3,38,362.5279846191406
3,39,373.1033630371094
3,40,384.0987243652344
3,41,395.4300231933594
3,42,407.0003662109375
3,43,418.7107238769531
3,44,430.4320983886719
3,45,442.1455993652344
3,46,453.6129455566406
3,47,464.72613525390625
3,48,475.44378662109375
3,49,485.4490051269531
3,50,494.5667419433594
3,51,502.76837158203125
3,52,509.7248840332031
3,53,515.3976440429688
3,54,519.5156860351562
3,55,521.982666015625
3,56,522.6734619140625
3,57,521.4527587890625
3,58,518.1970825195312
3,59,512.8603515625
3,60,505.4249267578125
3,61,495.840576171875
3,62,484.0594482421875
3,63,470.1843566894531
3,64,454.1393127441406
3,65,436.1314697265625
3,66,416.24761962890625
3,67,394.55450439453125
3,68,371.3494567871094
3,69,346.71966552734375
3,70,320.7892150878906
3,71,293.8817138671875
3,72,266.13116455078125
3,73,237.83950805664062
3,74,209.1419219970703
3,75,180.3568878173828
3,76,151.6205291748047
3,77,123.21006774902344
3,78,95.36338806152344
3,79,68.13761138916016
3,80,41.85304641723633
3,81,16.485877990722656
3,82,-7.529019832611084
3,83,-30.390830993652344
3,84,-51.84135818481445
3,85,-71.78809356689453
3,86,-90.28079986572266
3,87,-107.25174713134766
3,88,-122.60721588134766
3,89,-136.42611694335938
3,90,-148.76144409179688
3,91,-159.54803466796875
3,92,-168.9738311767578
3,93,-176.9715576171875
3,94,-183.5860137939453
3,95,-189.0412139892578
3,96,-193.2451629638672
3,97,-196.41281127929688
3,98,-198.49806213378906
3,99,-199.67236328125
4,0,219.46139526367188
4,1,218.68768310546875
4,2,218.04855346679688
4,3,217.432373046875
4,4,216.8629150390625
4,5,216.33042907714844
4,6,215.83006286621094
4,7,215.5634002685547
4,8,215.2848663330078
4,9,215.02362060546875
4,10,214.8714599609375
4,11,214.6921844482422
4,12,214.54031372070312
4,13,214.38848876953125
4,14,213.98182678222656
4,15,213.53208923339844
4,16,212.89564514160156
4,17,211.98878479003906
4,18,210.7595672607422
4,19,208.59353637695312
4,20,207.10421752929688
4,21,204.5247344970703
4,22,201.33416748046875
4,23,197.5050048828125
4,24,193.0325469970703
4,25,187.83998107910156
4,26,181.8804168701172
4,27,175.19549560546875
4,28,167.69447326660156
4,29,159.54638671875
4,30,150.67123413085938
4,31,141.13314819335938
4,32,131.03590393066406
4,33,120.50206756591797
4,34,109.57691192626953
4,35,98.39546966552734
4,36,87.05399322509766
4,37,75.69766235351562
4,38,64.56934356689453
4,39,53.816871643066406
4,40,43.496604919433594
4,41,33.86835861206055
4,42,25.052438735961914
4,43,17.174943923950195
4,44,10.592992782592773
4,45,5.209841251373291
4,46,1.336549997329712
4,47,-0.9809362888336182
4,48,-1.657170057296753
4,49,-0.5574884414672852
4,50,2.387298107147217
4,51,7.198459625244141
4,52,13.907663345336914
4,53,22.52009391784668
4,54,32.986297607421875
4,55,45.256263732910156
4,56,59.324684143066406
4,57,74.99836730957031
4,58,92.21543884277344
4,59,110.74736785888672
4,60,130.54461669921875
4,61,151.45318603515625
4,62,173.1707000732422
4,63,195.54489135742188
4,64,218.40135192871094
4,65,241.5335693359375
4,66,264.6993713378906
4,67,287.7273864746094
4,68,310.47015380859375
4,69,332.52642822265625
4,70,353.9440612792969
4,71,374.4346618652344
4,72,393.7354431152344
4,73,411.8855895996094
4,74,428.54949951171875
4,75,443.7861633300781
4,76,457.2735900878906
4,77,469.01458740234375
4,78,478.80767822265625
4,79,486.6920471191406
4,80,492.5699157714844
4,81,496.3064270019531
4,82,497.98284912109375
4,83,497.431884765625
4,84,494.7362060546875
4,85,489.9264831542969
4,86,482.9779052734375
4,87,473.8787841796875
4,88,462.9354248046875
4,89,449.98541259765625
4,90,435.3432312011719
4,91,418.9147033691406
4,92,401.13409423828125
4,93,381.9803771972656
4,94,361.6964111328125
4,95,340.55267333984375
4,96,318.700439453125
4,97,296.3835144042969
4,98,273.9473571777344
4,99,251.4876708984375
5,0,229.4395294189453
5,1,226.6090545654297
5,2,224.3680419921875
5,3,222.0713348388672
5,4,219.9262237548828
5,5,218.0047607421875
5,6,215.79580688476562
5,7,214.8792724609375
5,8,213.75209045410156
5,9,212.8946075439453
5,10,212.29685974121094
5,11,211.9242706298828
5,12,211.9441680908203
5,13,212.00885009765625
5,14,212.6339569091797
5,15,213.2993621826172
5,16,214.32223510742188
5,17,215.62490844726562
5,18,217.13621520996094
5,19,219.63522338867188
5,20,221.20144653320312
5,21,223.62046813964844
5,22,226.53652954101562
5,23,229.81822204589844
5,24,233.50486755371094
5,25,237.7388458251953
5,26,242.37400817871094
5,27,247.5581512451172
5,28,253.23287963867188
5,29,259.5155334472656
5,30,266.273681640625
5,31,273.6341552734375
5,32,281.483642578125
5,33,289.8427734375
5,34,298.6636047363281
5,35,307.9451599121094
5,36,317.5538330078125
5,37,327.5084533691406
5,38,337.6161804199219
5,39,348.01129150390625
5,40,358.376220703125
5,41,368.8291015625
5,42,379.0699462890625
5,43,389.17095947265625
5,44,399.04010009765625
5,45,408.5242614746094
5,46,417.5382385253906
5,47,426.1090087890625
5,48,434.10772705078125
5,49,441.4646301269531
5,50,448.1709899902344
5,51,454.1697998046875
5,52,459.37725830078125
5,53,463.8150634765625
5,54,467.50738525390625
5,55,470.4288635253906
5,56,472.5177307128906
5,57,473.76495361328125
5,58,474.2622985839844
5,59,473.9824523925781
5,60,472.9999084472656
5,61,471.10577392578125
5,62,468.6724853515625
5,63,465.50311279296875
5,64,461.67059326171875
5,65,457.31573486328125
5,66,452.37042236328125
5,67,446.9970703125
5,68,441.2498474121094
5,69,435.1310119628906
5,70,428.8262634277344
5,71,422.3066711425781
5,72,415.7828369140625
5,73,409.3304443359375
5,74,403.031494140625
5,75,397.01458740234375
5,76,391.4081115722656
5,77,386.4102478027344
5,78,381.9358825683594
5,79,378.38555908203125
5,80,375.6633605957031
5,81,373.892822265625
5,82,373.2029113769531
5,83,373.70599365234375
5,84,375.5478820800781
5,85,378.58514404296875
5,86,383.00146484375
5,87,388.7124938964844
5,88,395.775146484375
5,89,404.1335144042969
5,90,413.73004150390625
5,91,424.4837341308594
5,92,436.1514892578125
5,93,448.9114685058594
5,94,462.2889404296875
5,95,476.2461853027344
5,96,490.5902404785156
5,97,505.0243225097656
5,98,519.4386596679688
5,99,533.3932495117188
6,0,220.44635009765625
6,1,223.2059326171875
6,2,225.27247619628906
6,3,227.43563842773438
6,4,229.24545288085938
6,5,230.97705078125
6,6,232.9539337158203
6,7,233.825927734375
6,8,234.94247436523438
6,9,235.97756958007812
6,10,236.86056518554688
6,11,237.54412841796875
6,12,238.09388732910156
6,13,238.37197875976562
6,14,238.90463256835938
6,15,239.2638702392578
6,16,239.6985626220703
6,17,240.15689086914062
6,18,240.8175506591797
6,19,242.06661987304688
6,20,242.9027557373047
6,21,244.52874755859375
6,22,246.66429138183594
6,23,249.32269287109375
6,24,252.7935333251953
6,25,256.911865234375
6,26,261.93438720703125
6,27,267.7956237792969
6,28,274.6352233886719
6,29,282.4881286621094
6,30,291.3109436035156
6,31,301.1695556640625
6,32,312.0749206542969
6,33,323.9365234375
6,34,336.8133850097656
6,35,350.6280822753906
6,36,365.385986328125
6,37,380.9203796386719
6,38,397.27764892578125
6,39,414.3457336425781
6,40,432.044921875
6,41,450.2764892578125
6,42,468.9496154785156
6,43,487.97509765625
6,44,507.3299865722656
6,45,526.8753662109375
6,46,546.5093383789062
6,47,566.1763916015625
6,48,585.6311645507812
6,49,605.04345703125
6,50,624.1416015625
6,51,642.8208618164062
6,52,661.0396728515625
6,53,678.7396850585938
6,54,695.8428955078125
6,55,712.1926879882812
6,56,727.73583984375
6,57,742.4841918945312
6,58,756.3319091796875
6,59,769.2498779296875
6,60,781.1990966796875
6,61,792.1565551757812
6,62,802.0760498046875
6,63,811.0548706054688
6,64,818.9657592773438
6,65,825.9880981445312
6,66,832.0587158203125
6,67,837.2203369140625
6,68,841.4503173828125
6,69,844.9581298828125
6,70,847.6360473632812
6,71,849.5568237304688
6,72,850.798583984375
6,73,851.2265625
6,74,851.0342407226562
6,75,850.2113037109375
6,76,848.7062377929688
6,77,846.4700927734375
6,78,843.4238891601562
6,79,839.6257934570312
6,80,834.8986206054688
6,81,829.28759765625
6,82,822.5968017578125
6,83,814.93701171875
6,84,806.0192260742188
6,85,795.8538208007812
6,86,784.3510131835938
6,87,771.551513671875
6,88,757.2810668945312
6,89,741.5794677734375
6,90,724.3714599609375
6,91,705.8973388671875
6,92,686.0254516601562
6,93,664.8788452148438
6,94,642.6012573242188
6,95,619.3469848632812
6,96,595.2191772460938
6,97,570.48095703125
6,98,545.2793579101562
6,99,519.826171875
7,0,265.8386535644531
7,1,256.1269226074219
7,2,248.55117797851562
7,3,240.80654907226562
7,4,233.77279663085938
7,5,227.52301025390625
7,6,220.4822540283203
7,7,217.56590270996094
7,8,213.93785095214844
7,9,211.0858917236328
7,10,209.0452880859375
7,11,207.83409118652344
7,12,207.23080444335938
7,13,207.2258758544922
7,14,207.9674835205078
7,15,209.14022827148438
7,16,210.61753845214844
7,17,212.49920654296875
7,18,214.63543701171875
7,19,217.80776977539062
7,20,219.45718383789062
7,21,222.05226135253906
7,22,224.66429138183594
7,23,227.3984832763672
7,24,230.04750061035156
7,25,232.84381103515625
7,26,235.53994750976562
7,27,238.35025024414062
7,28,241.08804321289062
7,29,243.89309692382812
7,30,246.7386016845703
7,31,249.58433532714844
7,32,252.47108459472656
7,33,255.3467254638672
7,34,258.265380859375
7,35,261.1202087402344
7,36,263.8454895019531
7,37,266.39788818359375
7,38,268.78143310546875
7,39,270.8372802734375
7,40,272.3905334472656
7,41,273.5082092285156
7,42,274.00048828125
7,43,273.7380676269531
7,44,272.65185546875
7,45,270.5665283203125
7,46,267.4349060058594
7,47,263.12847900390625
7,48,257.56005859375
7,49,250.65374755859375
7,50,242.43145751953125
7,51,232.77572631835938
7,52,221.83587646484375
7,53,209.49652099609375
7,54,195.87603759765625
7,55,181.021728515625
7,56,165.12130737304688
7,57,148.2353973388672
7,58,130.65762329101562
7,59,112.52851867675781
7,60,94.00096893310547
7,61,75.48064422607422
7,62,56.99048614501953
7,63,39.03342056274414
7,64,21.75848388671875
7,65,5.436753749847412
7,66,-9.639874458312988
7,67,-23.30573844909668
7,68,-35.20542907714844
7,69,-45.16908264160156
7,70,-53.06865310668945
7,71,-58.569618225097656
7,72,-61.826290130615234
7,73,-62.50399398803711
7,74,-60.66238021850586
7,75,-56.241249084472656
7,76,-49.30579376220703
7,77,-39.77976989746094
7,78,-27.937318801879883
7,79,-13.692800521850586
7,80,2.746150255203247
7,81,21.260601043701172
7,82,41.61246109008789
7,83,63.64008712768555
7,84,87.21954345703125
7,85,112.05934143066406
7,86,138.00035095214844
7,87,164.8433074951172
7,88,192.4045867919922
7,89,220.45083618164062
7,90,248.79075622558594
7,91,277.2751159667969
7,92,305.719482421875
7,93,334.0216979980469
7,94,362.0007019042969
7,95,389.5471496582031
7,96,416.4286193847656
7,97,442.74407958984375
7,98,468.2327880859375
7,99,492.8772277832031
8,0,197.0911102294922
8,1,198.75636291503906
8,2,200.62722778320312
8,3,202.87771606445312
8,4,205.54725646972656
8,5,208.44017028808594
8,6,212.55746459960938
8,7,214.60760498046875
8,8,217.7224578857422
8,9,220.71893310546875
8,10,223.51272583007812
8,11,225.9649200439453
8,12,227.99244689941406
8,13,229.08499145507812
8,14,230.4031982421875
8,15,230.47584533691406
8,16,229.86727905273438
8,17,228.31674194335938
8,18,225.74697875976562
8,19,220.7366180419922
8,20,217.41128540039062
8,21,211.68032836914062
8,22,204.70339965820312
8,23,196.5736846923828
8,24,187.24058532714844
8,25,176.8306121826172
8,26,165.18666076660156
8,27,152.4038848876953
8,28,138.64796447753906
8,29,123.75833129882812
8,30,107.98638153076172
8,31,91.31208801269531
8,32,73.86134338378906
8,33,55.66070556640625
8,34,36.900848388671875
8,35,17.526273727416992
8,36,-2.150585651397705
8,37,-22.162187576293945
8,38,-42.288787841796875
8,39,-62.52421951293945
8,40,-82.65389251708984
8,41,-102.5208969116211
8,42,-122.03465270996094
8,43,-141.02029418945312
8,44,-159.29994201660156
8,45,-176.79583740234375
8,46,-193.34877014160156
8,47,-208.77529907226562
8,48,-222.92547607421875
8,49,-235.66464233398438
8,50,-246.8773193359375
8,51,-256.4241638183594
8,52,-264.21978759765625
8,53,-270.1145935058594
8,54,-274.1796875
8,55,-276.2294921875
8,56,-276.29022216796875
8,57,-274.4579772949219
8,58,-270.5362548828125
8,59,-264.8597106933594
8,60,-257.42578125
8,61,-248.3447265625
8,62,-237.72763061523438
8,63,-225.90139770507812
8,64,-212.99075317382812
8,65,-199.22032165527344
8,66,-184.80081176757812
8,67,-170.04269409179688
8,68,-155.2066192626953
8,69,-140.45770263671875
8,70,-126.17284393310547
8,71,-112.52302551269531
8,72,-99.74347686767578
8,73,-87.9820327758789
8,74,-77.5130844116211
8,75,-68.32294464111328
8,76,-60.68266296386719
8,77,-54.50927734375
8,78,-49.906925201416016
8,79,-46.93354415893555
8,80,-45.469451904296875
8,81,-45.472904205322266
8,82,-47.00067901611328
8,83,-49.64839172363281
8,84,-53.5306510925293
8,85,-58.293434143066406
8,86,-63.930755615234375
8,87,-70.17237854003906
8,88,-76.94052124023438
8,89,-83.94223022460938
8,90,-91.02874755859375
8,91,-98.10995483398438
8,92,-105.04535675048828
8,93,-111.7369155883789
8,94,-118.00732421875
8,95,-123.7715072631836
8,96,-129.03701782226562
8,97,-133.7058868408203
8,98,-137.83956909179688
8,99,-141.4225616455078
9,0,221.00027465820312
9,1,222.4803466796875
9,2,222.84454345703125
9,3,222.3194122314453
9,4,220.9823455810547
9,5,218.89291381835938
9,6,215.1693572998047
9,7,213.10714721679688
9,8,209.70166015625
9,9,206.12522888183594
9,10,202.64776611328125
9,11,199.31004333496094
9,12,196.3641357421875
9,13,194.63143920898438
9,14,192.18765258789062
9,15,191.13516235351562
9,16,191.1421356201172
9,17,192.0471649169922
9,18,194.0806427001953
9,19,198.497314453125
9,20,201.55984497070312
9,21,206.99452209472656
9,22,213.6309051513672
9,23,221.35951232910156
9,24,230.19635009765625
9,25,239.9085235595703
9,26,250.50042724609375
9,27,261.86358642578125
9,28,273.9328308105469
9,29,286.5947570800781
9,30,299.6209716796875
9,31,312.88726806640625
9,32,326.2912292480469
9,33,339.78887939453125
9,34,353.14111328125
9,35,366.3462829589844
9,36,379.2606201171875
9,37,391.8507995605469
9,38,403.9981994628906
9,39,415.6060485839844
9,40,426.7221374511719
9,41,437.2447814941406
9,42,447.28009033203125
9,43,456.6720886230469
9,44,465.42205810546875
9,45,473.62677001953125
9,46,481.20965576171875
9,47,488.2082824707031
9,48,494.6608581542969
9,49,500.6380615234375
9,50,506.0489807128906
9,51,510.8330993652344
9,52,515.1336059570312
9,53,518.9232177734375
9,54,522.1250610351562
9,55,524.7431030273438
9,56,526.80859375
9,57,528.2605590820312
9,58,529.1223754882812
9,59,529.2926025390625
9,60,528.8394165039062
9,61,527.6549682617188
9,62,525.7929077148438
9,63,523.2534790039062
9,64,519.9244384765625
9,65,515.9083862304688
9,66,511.1570129394531
9,67,505.7431945800781
9,68,499.69317626953125
9,69,492.8986511230469
9,70,485.5554504394531
9,71,477.6324157714844
9,72,469.24029541015625
9,73,460.302978515625
9,74,451.05902099609375
9,75,441.42767333984375
9,76,431.538818359375
9,77,421.4431457519531
9,78,411.2066955566406
9,79,400.8608703613281
9,80,390.44183349609375
9,81,380.0785827636719
9,82,369.7142028808594
9,83,359.4711608886719
9,84,349.3426208496094
9,85,339.280029296875
9,86,329.4052429199219
9,87,319.68524169921875
9,88,310.1125183105469
9,89,300.7407531738281
9,90,291.5419616699219
9,91,282.5199890136719
9,92,273.8226318359375
9,93,265.2203063964844
9,94,256.8158264160156
9,95,248.61216735839844
9,96,240.6707305908203
9,97,232.84068298339844
9,98,225.3166961669922
9,99,217.92335510253906
10,0,221.9084930419922
10,1,218.70065307617188
10,2,216.0909881591797
10,3,213.36453247070312
10,4,210.9402618408203
10,5,208.83013916015625
10,6,206.7259521484375
10,7,206.0005340576172
10,8,205.39212036132812
10,9,205.36032104492188
10,10,205.85031127929688
10,11,206.9404296875
10,12,208.68203735351562
10,13,210.2766571044922
10,14,213.90652465820312
10,15,217.2699432373047
10,16,221.0330352783203
10,17,225.31365966796875
10,18,229.90585327148438
10,19,236.42491149902344
10,20,239.9329376220703
10,21,245.2623748779297
10,22,250.62261962890625
10,23,256.045166015625
10,24,261.53997802734375
10,25,266.9225158691406
10,26,272.2616271972656
10,27,277.4043273925781
10,28,282.37158203125
10,29,287.0231628417969
10,30,291.4149475097656
10,31,295.4487609863281
10,32,299.13775634765625
10,33,302.43658447265625
10,34,305.3082275390625
10,35,307.6313171386719
10,36,309.386474609375
10,37,310.6618347167969
10,38,311.3205871582031
10,39,311.4773864746094
10,40,310.8506774902344
10,41,309.7021484375
10,42,307.9499206542969
10,43,305.49176025390625
10,44,302.58172607421875
10,45,298.98822021484375
10,46,294.9812927246094
10,47,290.5598449707031
10,48,285.69189453125
10,49,280.6114807128906
10,50,275.40362548828125
10,51,270.1646728515625
10,52,264.9115905761719
10,53,259.88995361328125
10,54,255.2383575439453
10,55,250.97401428222656
10,56,247.31771850585938
10,57,244.3643798828125
10,58,242.24026489257812
10,59,241.04551696777344
10,60,240.79110717773438
10,61,241.7269287109375
10,62,243.7109832763672
10,63,246.8687286376953
10,64,251.25645446777344
10,65,256.7942199707031
10,66,263.5166320800781
10,67,271.34722900390625
10,68,280.3399963378906
10,69,290.30047607421875
10,70,301.21356201171875
10,71,312.92437744140625
10,72,325.3840026855469
10,73,338.43792724609375
10,74,351.9286804199219
10,75,365.792724609375
10,76,379.972900390625
10,77,394.17291259765625
10,78,408.2703552246094
10,79,422.2887878417969
10,80,436.0418395996094
10,81,449.3906555175781
10,82,462.2381591796875
10,83,474.4874572753906
10,84,486.0585632324219
10,85,496.8297119140625
10,86,506.7846374511719
10,87,515.9116821289062
10,88,524.0842895507812
10,89,531.2356567382812
10,90,537.3900756835938
10,91,542.526611328125
10,92,546.6405029296875
10,93,549.575439453125
10,94,551.5292358398438
10,95,552.3281860351562
10,96,552.0721435546875
10,97,550.6182861328125
10,98,548.0123901367188
10,99,544.2217407226562
11,0,151.69081115722656
11,1,161.580078125
11,2,169.37237548828125
11,3,177.38885498046875
11,4,184.89126586914062
11,5,191.86265563964844
11,6,200.20916748046875
11,7,203.9649200439453
11,8,209.27639770507812
11,9,214.1175994873047
11,10,218.52029418945312
11,11,222.34658813476562
11,12,225.8281707763672
11,13,228.09303283691406
11,14,231.84312438964844
11,15,234.30111694335938
11,16,236.48785400390625
11,17,238.3653106689453
11,18,240.07752990722656
11,19,242.01968383789062
11,20,242.9168701171875
11,21,244.20579528808594
11,22,245.4347381591797
11,23,246.6619873046875
11,24,247.98373413085938
11,25,249.51242065429688
11,26,251.29940795898438
11,27,253.485107421875
11,28,256.1024475097656
11,29,259.2181091308594
11,30,263.078857421875
11,31,267.63323974609375
11,32,273.0299072265625
11,33,279.3337097167969
11,34,286.6512145996094
11,35,295.0185546875
11,36,304.49835205078125
11,37,315.0307312011719
11,38,326.7463684082031
11,39,339.596435546875
11,40,353.5083312988281
11,41,368.4483947753906
11,42,384.37158203125
11,43,401.2144775390625
11,44,418.7738952636719
11,45,436.9901428222656
11,46,455.76983642578125
11,47,474.9294738769531
11,48,494.2542724609375
11,49,513.7269287109375
11,50,533.0919189453125
11,51,552.2372436523438
11,52,571.06103515625
11,53,589.2149047851562
11,54,606.78759765625
11,55,623.5097045898438
11,56,639.26025390625
11,57,653.9246826171875
11,58,667.4400024414062
11,59,679.6121826171875
11,60,690.4152221679688
11,61,699.809326171875
11,62,707.6972045898438
11,63,713.9859008789062
11,64,718.69384765625
11,65,721.7306518554688
